inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,inspector_missing
INSP00824,2025-11-17,SCH0427,True,True,True,UNKNOWN,UNKNOWN,Harsh Konda,Average,False
INSP01532,2025-12-05,SCH0003,True,True,True,True,True,Bakhshi Butala,Toilets locked,False
INSP01215,2025-06-28,SCH0143,False,True,False,True,False,Jason Gill,Average,False
INSP00505,2026-02-25,SCH0109,False,True,True,True,False,Ekavir Tara,,False
INSP02396,2025-12-09,SCH0579,False,True,True,False,False,Alka Dua,Needs repair,False
INSP01997,2025-06-14,SCH0142,True,True,True,True,UNKNOWN,,Needs repair,True
INSP02435,2025-04-17,SCH0249,True,False,True,False,True,,Average,True
INSP01959,2025-05-22,SCH0567,False,False,True,True,True,Hredhaan Madan,Good condition,False
INSP01385,2025-11-18,SCH0212,True,True,True,True,False,Shravya Aggarwal,No remarks,False
INSP00895,2026-01-17,SCH0204,True,True,True,False,False,Vasana Chaudhuri,No remarks,False
INSP00829,2025-11-14,SCH0086,True,True,False,True,True,Amara Choudhry,Good condition,False
INSP02524,2025-04-23,SCH0558,True,True,True,True,False,Harrison Bhatnagar,Good condition,False
INSP01684,2025-09-19,SCH0248,True,True,True,False,True,Ekalinga Sachdeva,,False
INSP02707,2025-03-12,SCH0472,True,True,True,True,UNKNOWN,Aarush Agate,Toilets locked,False
INSP02643,2025-07-31,SCH0183,True,True,True,True,True,Samuel Dugar,Needs repair,False
INSP00653,2026-02-07,SCH0572,True,True,False,False,False,Aarini Narasimhan,,False
INSP00173,2025-07-06,SCH0151,True,True,True,True,UNKNOWN,,Good condition,True
INSP00039,2025-09-18,SCH0246,False,True,False,True,True,Ikshita Lanka,Needs repair,False
INSP00714,2026-01-24,SCH0147,True,True,True,UNKNOWN,True,Anamika Borde,No remarks,False
INSP00091,2026-01-06,SCH0496,True,True,False,True,True,Triveni Rao,Average,False
INSP01206,2025-07-17,SCH0278,True,True,True,True,False,,No remarks,True
INSP02603,2025-09-15,SCH0203,True,False,True,True,True,Qushi Merchant,Needs repair,False
INSP02718,2026-02-20,SCH0318,True,True,UNKNOWN,True,False,Manan Joshi,Good condition,False
INSP01828,2026-01-25,SCH0586,True,True,True,True,False,,Average,True
INSP01156,2025-03-08,SCH0214,True,True,False,False,False,Logan Kuruvilla,Needs repair,False
INSP01325,2026-03-13,SCH0278,True,True,True,True,False,Isaac Prabhakar,Average,False
INSP00217,2026-02-18,SCH0082,True,True,True,True,False,Ekani Sahni,No remarks,False
INSP00511,2026-01-20,SCH0265,False,True,False,False,False,Turvi Sundaram,Toilets locked,False
INSP01681,2025-07-10,SCH0037,True,True,False,True,False,Anjali Dua,Good condition,False
INSP00500,2025-08-23,SCH0062,False,True,False,True,True,Ekta Pandey,,False
INSP02609,2025-09-10,SCH0057,True,UNKNOWN,False,True,False,Manbir Sood,No remarks,False
INSP01857,2025-11-04,SCH0436,False,True,True,False,True,Amol Dutta,Needs repair,False
INSP01389,2025-05-26,SCH0306,True,True,True,False,True,Omaja Bal,No remarks,False
INSP01520,2025-04-23,SCH0498,False,True,True,False,False,,Toilets locked,True
INSP02387,2025-07-11,SCH0062,True,True,False,True,False,Unni Chauhan,Needs repair,False
INSP02861,2025-08-16,SCH0016,True,True,False,True,True,Vrishti Goel,Toilets locked,False
INSP02077,2025-07-17,SCH0077,UNKNOWN,False,True,True,False,David Patel,Average,False
INSP01541,2026-01-23,SCH0123,False,False,True,True,True,Yagnesh Buch,Average,False
INSP01218,2025-12-12,SCH0433,True,True,True,True,False,Priya Sen,,False
INSP01417,2025-07-19,SCH0094,True,True,True,True,UNKNOWN,Reyansh Tara,Needs repair,False
INSP02218,2026-01-26,SCH0013,True,True,True,True,True,Yashodhara Gopal,Average,False
INSP02650,2025-11-04,SCH0582,True,True,True,UNKNOWN,False,Nicholas Garg,Toilets locked,False
INSP01677,2025-10-19,SCH0599,True,True,True,False,True,Tanvi Kannan,Average,False
INSP01198,2025-04-28,SCH0322,True,True,False,False,False,Panini Narang,Needs repair,False
INSP01543,2025-04-23,SCH0365,True,UNKNOWN,True,False,False,Vritti Bassi,Average,False
INSP02540,2025-06-22,SCH0230,True,True,True,True,True,Hemal Jain,Good condition,False
INSP00954,2025-10-30,SCH0158,True,True,True,False,UNKNOWN,Vritti Tara,Average,False
INSP00751,2025-08-23,SCH0538,False,True,True,False,True,Lohit Karpe,Needs repair,False
INSP00235,2025-10-04,SCH0222,False,True,UNKNOWN,False,UNKNOWN,Isha Devan,Toilets locked,False
INSP00733,2025-04-04,SCH0235,True,True,True,False,False,Anamika Srivastava,No remarks,False
INSP01157,2025-08-11,SCH0361,True,True,False,True,True,Wishi Bhardwaj,Good condition,False
INSP02706,2026-02-28,SCH0450,False,True,True,False,True,Yoshita Jani,Good condition,False
INSP02446,2025-05-01,SCH0338,True,False,True,True,True,Urmi Thakur,Toilets locked,False
INSP01210,2026-04-02,SCH0287,False,True,True,True,True,,Good condition,True
INSP01066,2025-10-16,SCH0334,True,True,True,False,False,Zarna Oommen,Needs repair,False
INSP02157,2026-01-25,SCH0488,True,True,False,True,False,Samaksh Pant,Toilets locked,False
INSP01063,2025-05-30,SCH0554,True,False,True,False,True,Siddharth Divan,No remarks,False
INSP01168,2025-10-11,SCH0442,False,True,True,True,True,Ranveer Yohannan,Average,False
INSP01493,2025-04-12,SCH0330,True,True,True,True,True,Chaitanya Chand,Average,False
INSP00885,2025-11-12,SCH0531,UNKNOWN,True,True,False,False,,Good condition,True
INSP00144,2025-05-22,SCH0229,True,True,False,False,True,Brijesh Yadav,Toilets locked,False
INSP00851,2026-01-17,SCH0412,UNKNOWN,True,True,False,True,Devansh Sanghvi,,False
INSP00718,2025-09-09,SCH0555,True,True,True,True,False,,No remarks,True
INSP02985,2025-12-04,SCH0271,True,True,True,False,False,Adya Vasa,Average,False
INSP02503,2025-08-06,SCH0196,False,True,True,True,True,Lavanya Talwar,No remarks,False
INSP00265,2025-06-13,SCH0321,True,UNKNOWN,UNKNOWN,True,UNKNOWN,Chavvi Upadhyay,No remarks,False
INSP00076,2026-01-22,SCH0330,True,True,True,True,False,Girik Venkatesh,,False
INSP02493,2025-11-16,SCH0339,True,False,True,True,True,Meghana Sehgal,No remarks,False
INSP00396,2025-10-19,SCH0593,True,True,False,False,True,Chandran Solanki,,False
INSP02678,2025-11-19,SCH0451,True,True,True,False,True,Fariq Dixit,No remarks,False
INSP02225,2025-10-18,SCH0263,False,True,True,False,False,Falguni Ramanathan,Toilets locked,False
INSP02942,2025-07-02,SCH0254,False,False,True,UNKNOWN,False,Yash Bhakta,Average,False
INSP00397,2025-08-28,SCH0572,True,True,UNKNOWN,False,False,Gaurang Soni,Toilets locked,False
INSP01366,2025-07-14,SCH0012,True,False,UNKNOWN,False,UNKNOWN,,Needs repair,True
INSP02631,2026-03-04,SCH0527,False,True,True,True,UNKNOWN,Ayushman Apte,Toilets locked,False
INSP01904,2026-02-14,SCH0289,False,True,False,True,False,Chaman Hans,Needs repair,False
INSP00596,2025-12-14,SCH0055,True,False,True,True,False,Sanya Bhargava,No remarks,False
INSP02110,2025-10-07,SCH0565,True,True,True,False,False,Jagdish Kothari,Good condition,False
INSP01297,2025-02-08,SCH0020,True,True,True,True,False,Krish Chaudry,Toilets locked,False
INSP01822,2025-05-05,SCH0073,False,True,True,False,True,Tanmayi Sridhar,Toilets locked,False
INSP00873,2025-09-09,SCH0507,True,True,True,True,False,Vrinda Halder,No remarks,False
INSP02327,2025-11-04,SCH0273,True,UNKNOWN,True,True,True,,Good condition,True
INSP01549,2025-06-09,SCH0328,True,True,True,False,False,Pranav Tata,Needs repair,False
INSP00037,2025-06-27,SCH0369,False,False,True,True,True,Forum Tata,No remarks,False
INSP02658,2026-03-13,SCH0515,True,True,True,True,False,Nathan Jain,Good condition,False
INSP02144,2025-06-10,SCH0315,True,True,True,True,False,Krishna Munshi,Needs repair,False
INSP02689,2026-02-11,SCH0028,True,True,False,True,True,,,True
INSP00978,2026-03-10,SCH0041,True,True,True,True,True,Sai Prasad,No remarks,False
INSP01572,2025-05-31,SCH0442,False,True,True,False,False,Lucky Khurana,No remarks,False
INSP01123,2025-04-16,SCH0003,True,True,True,False,True,Omaja Shanker,Average,False
INSP02240,2025-04-28,SCH0160,True,True,True,True,False,Prisha Raghavan,Good condition,False
INSP02505,2025-12-16,SCH0461,False,True,True,True,True,Oliver Goda,Good condition,False
INSP01893,2026-02-28,SCH0560,True,True,True,False,UNKNOWN,Yash Singh,Average,False
INSP00676,2025-11-09,SCH0514,UNKNOWN,True,False,True,False,Sudiksha Thaker,Average,False
INSP00729,2026-09-02,SCH0555,True,True,True,True,True,Yashasvi Parsa,No remarks,False
INSP00413,2025-04-21,SCH0468,False,True,True,True,False,,Average,True
INSP01517,2025-11-10,SCH0208,True,True,False,False,True,Lohit Shenoy,Needs repair,False
INSP01650,2025-07-19,SCH0566,True,True,False,False,True,Ria Dyal,Toilets locked,False
INSP00826,2026-02-10,SCH0062,False,True,True,False,True,Upasna Badal,Average,False
INSP00617,2025-08-29,SCH0474,False,True,True,True,False,Peter Gulati,No remarks,False
INSP00115,2026-01-19,SCH0070,False,True,True,True,True,Wriddhish Shere,Toilets locked,False
INSP00418,2026-02-17,SCH0265,True,True,True,True,True,,,True
INSP01626,2025-05-16,SCH0196,True,True,UNKNOWN,True,True,Harish Pathak,Good condition,False
INSP00090,2026-02-13,SCH0175,True,False,True,False,True,Nidra Goswami,Toilets locked,False
INSP02083,2025-06-11,SCH0441,True,True,False,UNKNOWN,False,Januja Rajagopal,Toilets locked,False
INSP00754,2025-11-17,SCH0437,False,UNKNOWN,True,False,False,,,True
INSP02547,2025-09-25,SCH0331,True,True,True,False,False,Anjali Handa,Toilets locked,False
INSP01631,2025-06-16,SCH0016,True,False,True,False,False,Abeer Vora,Good condition,False
INSP00012,2025-10-18,SCH0202,True,False,True,True,False,Pavani Nair,Toilets locked,False
INSP02445,2025-04-16,SCH0533,True,True,True,False,True,Omisha Konda,Good condition,False
INSP00285,2025-09-20,SCH0327,False,True,True,True,True,Gauri Gill,Good condition,False
INSP01067,2026-02-26,SCH0080,True,True,False,True,False,Bhavna Modi,Needs repair,False
INSP01192,2025-06-16,SCH0600,True,True,True,True,False,,No remarks,True
INSP01441,2025-06-06,SCH0133,True,True,True,UNKNOWN,UNKNOWN,Harsh Vohra,Needs repair,False
INSP02944,2025-12-26,SCH0334,True,True,True,True,True,Chanakya Wagle,Needs repair,False
INSP02943,2026-02-15,SCH0206,True,True,True,False,True,Ranveer Mani,Toilets locked,False
INSP02850,2025-10-13,SCH0204,True,True,True,True,UNKNOWN,Jeremiah Buch,Average,False
INSP01569,2025-10-20,SCH0189,True,True,False,True,False,,,True
INSP02428,2026-10-01,SCH0254,False,True,True,True,False,Dayamai Yadav,Needs repair,False
INSP02710,2025-09-10,SCH0447,False,True,True,False,True,Alka Mani,Toilets locked,False
INSP01688,2025-07-29,SCH0466,True,False,True,False,True,Mason Bahl,Average,False
INSP00852,2025-09-05,SCH0435,False,True,True,True,False,Triveni Bhagat,Toilets locked,False
INSP02208,2025-04-05,SCH0390,False,True,True,False,True,Dev Char,Needs repair,False
INSP00896,2025-06-22,SCH0132,True,True,True,True,False,Advaith Grewal,Needs repair,False
INSP00497,2025-12-22,SCH0510,False,True,True,True,False,,Needs repair,True
INSP02306,2025-12-17,SCH0100,True,True,False,False,False,Mason Lal,Average,False
INSP01783,2025-05-20,SCH0474,True,True,False,True,False,Bishakha Narain,No remarks,False
INSP00336,2025-08-24,SCH0132,True,True,True,False,False,Dayita Sibal,Toilets locked,False
INSP00516,2025-05-10,SCH0197,True,True,True,True,False,Nimrat Chada,,False
INSP01349,2025-06-30,SCH0249,True,False,True,False,False,Abhiram Radhakrishnan,No remarks,False
INSP01016,2025-07-20,SCH0029,True,True,True,True,False,Joshua Bali,Good condition,False
INSP02951,2025-05-04,SCH0061,True,True,False,False,False,Abhimanyu Srivastava,Good condition,False
INSP01782,2025-04-10,SCH0100,True,True,True,True,True,Siddharth Sarin,,False
INSP02570,2026-03-22,SCH0028,True,False,True,False,True,Kalpit Bava,Needs repair,False
INSP01786,2025-11-27,SCH0166,True,UNKNOWN,True,True,True,Pahal Venkataraman,Average,False
INSP02071,2025-10-30,SCH0396,True,True,True,True,True,Vrinda Parmar,Toilets locked,False
INSP00357,2025-05-16,SCH0010,True,True,True,False,False,Yashvi Bhat,No remarks,False
INSP02995,2025-06-21,SCH0598,True,True,True,True,False,Zilmil Contractor,,False
INSP01313,2025-09-24,SCH0600,UNKNOWN,False,True,True,False,William Pall,Toilets locked,False
INSP01636,2026-02-27,SCH0187,UNKNOWN,True,True,True,True,Reva Venkatesh,Toilets locked,False
INSP00551,2025-04-09,SCH0036,False,True,True,True,False,Vinaya Shukla,Good condition,False
INSP02389,2025-07-06,SCH0273,True,False,True,True,True,Wishi Baral,No remarks,False
INSP02480,2025-12-18,SCH0055,True,True,True,False,False,Kamya Swamy,Average,False
INSP02522,2025-04-18,SCH0393,False,True,True,False,True,Keya Karnik,,False
INSP02266,2025-12-21,SCH0089,True,True,True,True,True,,No remarks,True
INSP01228,2025-11-05,SCH0142,False,False,True,False,True,,Average,True
INSP02818,2026-03-25,SCH0585,True,True,True,True,True,Rayaan Nori,Average,False
INSP00958,2026-02-28,SCH0125,True,True,False,True,False,Veer Andra,Good condition,False
INSP01774,2026-01-26,SCH0004,False,False,True,True,False,Irya Devan,No remarks,False
INSP02142,2025-05-25,SCH0089,True,True,True,False,False,Gauri Sangha,No remarks,False
INSP01009,2025-10-13,SCH0106,False,True,True,True,True,,Needs repair,True
INSP01093,2026-02-27,SCH0073,True,True,True,True,True,,Good condition,True
INSP02907,2025-09-07,SCH0288,True,False,UNKNOWN,True,False,Dominic Dua,Average,False
INSP00997,2025-06-14,SCH0599,True,True,True,True,False,Wriddhish Jaggi,Toilets locked,False
INSP01680,2025-06-07,SCH0107,True,True,True,False,False,Mohini Choudhury,Good condition,False
INSP00154,2025-06-01,SCH0260,UNKNOWN,False,True,False,False,Ladli Dora,Toilets locked,False
INSP02925,2025-06-04,SCH0296,False,True,False,True,False,Aarav Chad,Good condition,False
INSP00581,2025-10-31,SCH0326,False,True,True,True,True,Patrick Ramakrishnan,Toilets locked,False
INSP01471,2025-04-13,SCH0539,True,True,True,True,True,Dayamai Swamy,Good condition,False
INSP00704,2025-08-29,SCH0056,False,True,True,False,False,Akshay Choudhry,Needs repair,False
INSP01213,2025-07-13,SCH0464,True,True,True,UNKNOWN,True,Jhalak Chawla,Needs repair,False
INSP00897,2026-01-27,SCH0202,True,True,True,True,False,,,True
INSP00488,2025-07-28,SCH0254,True,True,True,False,True,,Toilets locked,True
INSP00560,2025-04-05,SCH0005,False,True,True,True,False,Atharv Krish,Toilets locked,False
INSP01142,2025-08-01,SCH0523,True,True,True,True,True,Samesh Korpal,Good condition,False
INSP01120,2025-11-30,SCH0371,True,True,True,False,False,Eesha Sarkar,Needs repair,False
INSP00513,2025-05-30,SCH0317,True,True,True,False,False,Faqid Mittal,,False
INSP00634,2025-05-23,SCH0551,True,False,True,False,UNKNOWN,Rushil Datta,Toilets locked,False
INSP02717,2025-05-11,SCH0132,True,False,True,False,True,Jagrati Sarna,Average,False
INSP01665,2025-12-05,SCH0010,True,True,True,True,True,Owen Lall,Needs repair,False
INSP01013,2025-09-15,SCH0091,UNKNOWN,True,True,False,False,Chakrika Gole,Good condition,False
INSP01932,2025-11-23,SCH0076,True,True,True,True,True,Amruta Sankar,Average,False
INSP01151,2026-01-17,SCH0539,True,True,True,True,UNKNOWN,Zansi Sarin,Toilets locked,False
INSP02948,2025-09-03,SCH0021,False,True,True,False,UNKNOWN,Isaiah Bava,Toilets locked,False
INSP00117,2026-02-19,SCH0532,False,True,UNKNOWN,False,False,Vritti Bahri,Needs repair,False
INSP00741,2025-06-29,SCH0568,True,True,True,False,True,Zinal Majumdar,Toilets locked,False
INSP02904,2025-04-21,SCH0451,True,True,True,False,True,Caleb Sha,Toilets locked,False
INSP01975,2025-10-01,SCH0497,True,True,True,False,False,Advik De,Average,False
INSP01082,2025-11-27,SCH0108,True,True,False,True,True,George Bandi,Needs repair,False
INSP01811,2026-01-30,SCH0260,False,True,False,False,True,Elijah Kapoor,No remarks,False
INSP00831,2025-06-23,SCH0206,UNKNOWN,True,True,True,False,Zaid Gour,,False
INSP00120,2025-06-23,SCH0416,True,True,UNKNOWN,False,True,Triveni Kara,Good condition,False
INSP00657,2026-02-21,SCH0022,True,False,True,True,True,Parth Dewan,Average,False
INSP02873,2026-12-01,SCH0360,True,True,True,False,False,Anay Boase,Good condition,False
INSP02830,2026-02-07,SCH0494,False,False,True,False,True,Vidhi Madan,Average,False
INSP00636,2026-01-20,SCH0086,True,UNKNOWN,True,UNKNOWN,False,Adweta Jaggi,Good condition,False
INSP00370,2025-09-18,SCH0403,False,False,True,False,True,Vasatika Rana,Average,False
INSP00269,2025-08-23,SCH0481,True,True,True,True,False,Zashil Rout,Toilets locked,False
INSP02704,2025-06-04,SCH0466,True,True,True,True,UNKNOWN,Manthan Peri,,False
INSP00047,2025-10-07,SCH0354,False,True,True,False,False,Vritti More,Good condition,False
INSP00992,2025-07-18,SCH0593,True,False,True,True,True,Vasana Shanker,,False
INSP00877,2025-04-05,SCH0114,True,False,True,False,False,Nirja Mutti,Toilets locked,False
INSP00774,2025-10-05,SCH0077,True,False,True,False,True,Chaaya Bose,Needs repair,False
INSP01220,2026-03-15,SCH0068,True,True,True,False,True,Fiyaz Brar,Average,False
INSP01127,2026-01-26,SCH0283,False,False,True,False,True,,Good condition,True
INSP00005,2025-06-17,SCH0123,True,True,True,UNKNOWN,False,Darpan Dani,Average,False
INSP01596,2026-01-28,SCH0199,True,True,UNKNOWN,True,False,Tanmayi Toor,Needs repair,False
INSP02312,2025-07-31,SCH0431,True,True,True,False,True,Tanvi Dass,No remarks,False
INSP02492,2025-07-06,SCH0495,False,True,False,False,False,Quincy Goel,Average,False
INSP01078,2025-12-10,SCH0135,True,True,UNKNOWN,False,True,,Average,True
INSP00838,2025-03-11,SCH0233,False,True,False,True,False,Eesha Boase,Average,False
INSP00682,2025-06-22,SCH0445,True,True,True,False,True,Samuel Bassi,Needs repair,False
INSP01716,2025-04-24,SCH0429,True,True,True,True,True,Urishilla Chandran,Average,False
INSP02353,2025-10-05,SCH0329,True,True,True,True,False,Amrita Walla,Average,False
INSP02618,2025-12-14,SCH0063,False,True,False,True,True,Vedant Sandhu,Good condition,False
INSP02362,2025-08-11,SCH0366,True,True,True,True,False,Harshil Tella,Average,False
INSP02198,2026-01-22,SCH0586,True,True,True,False,False,Tarak Palla,,False
INSP01149,2025-10-16,SCH0501,UNKNOWN,True,True,True,True,Yachana Nagy,Good condition,False
INSP00575,2025-03-08,SCH0077,True,True,False,False,True,Tanay Misra,,False
INSP00051,2025-01-11,SCH0243,True,True,True,True,False,Noah Behl,Average,False
INSP00854,2026-01-12,SCH0525,True,True,True,True,False,Varenya Raghavan,Average,False
INSP01983,2025-10-15,SCH0101,False,UNKNOWN,True,True,True,Ganga Boase,Needs repair,False
INSP01824,2025-03-05,SCH0203,True,True,True,True,False,Vivaan Raghavan,Needs repair,False
INSP00834,2026-02-23,SCH0566,False,True,True,False,True,,Needs repair,True
INSP01116,2025-09-27,SCH0090,True,True,True,True,False,Advika Mitra,No remarks,False
INSP01167,2025-08-10,SCH0305,True,True,UNKNOWN,True,False,Neha Singhal,Good condition,False
INSP02519,2025-04-03,SCH0379,True,True,True,True,True,,Average,True
INSP01907,2025-09-17,SCH0131,True,UNKNOWN,True,False,False,Alka Natt,Needs repair,False
INSP00972,2025-09-29,SCH0581,False,True,True,True,True,Yashica Char,Toilets locked,False
INSP02702,2025-11-07,SCH0024,True,True,True,True,True,Owen Korpal,Needs repair,False
INSP00400,2025-05-15,SCH0141,True,True,True,False,UNKNOWN,Saumya Sangha,Average,False
INSP02560,2025-08-24,SCH0570,False,True,True,True,False,,Needs repair,True
INSP02369,2025-10-14,SCH0401,True,True,True,UNKNOWN,True,Zaid Mann,Toilets locked,False
INSP00020,2025-05-04,SCH0025,True,True,False,True,True,Kashvi Sathe,,False
INSP00685,2026-03-07,SCH0389,True,False,True,True,False,Shravya Sami,Good condition,False
INSP00036,2025-12-24,SCH0125,False,True,True,True,True,Dev Deshmukh,Good condition,False
INSP02972,2025-11-22,SCH0321,UNKNOWN,True,True,UNKNOWN,False,,,True
INSP00525,2025-02-06,SCH0203,True,True,True,False,False,Chatura Sur,Needs repair,False
INSP02456,2026-03-14,SCH0051,True,True,True,True,True,Nicholas Sachar,No remarks,False
INSP00921,2025-09-23,SCH0037,True,True,True,False,True,Anthony Sangha,No remarks,False
INSP01842,2026-03-12,SCH0371,True,True,True,True,False,Forum Dugar,Good condition,False
INSP01891,2026-11-01,SCH0184,UNKNOWN,True,True,True,True,Om Chaudhuri,No remarks,False
INSP00538,2026-03-18,SCH0343,True,True,False,False,True,Rushil Rajagopal,Good condition,False
INSP01706,2025-10-06,SCH0593,False,False,True,True,True,Nirja Dugar,No remarks,False
INSP00246,2026-03-10,SCH0196,True,False,True,True,True,George Kadakia,,False
INSP00785,2026-03-02,SCH0276,True,True,True,True,False,Ekalinga Chauhan,Toilets locked,False
INSP01410,2025-09-19,SCH0076,True,True,True,False,False,Xiti Naik,Average,False
INSP02538,2025-08-04,SCH0308,True,True,True,True,True,Yasti Dhawan,Good condition,False
INSP00155,2025-12-05,SCH0096,True,True,True,False,UNKNOWN,Vincent Toor,No remarks,False
INSP01687,2025-06-18,SCH0444,False,True,False,True,False,Lajita Sandal,Good condition,False
INSP00626,2025-09-09,SCH0456,True,False,True,True,True,Jhalak Kibe,Toilets locked,False
INSP02734,2025-11-14,SCH0320,True,True,UNKNOWN,False,False,Theodore Sarkar,,False
INSP01347,2025-09-29,SCH0505,True,True,True,False,True,Jack Dutt,Needs repair,False
INSP00570,2026-03-13,SCH0043,True,False,True,True,UNKNOWN,Yadavi Krishnamurthy,Average,False
INSP01759,2025-10-05,SCH0416,False,True,True,True,True,,Good condition,True
INSP01817,2025-06-23,SCH0368,True,True,True,True,False,Daksh Narasimhan,Toilets locked,False
INSP02066,2025-10-16,SCH0151,False,False,True,False,True,Triya Bedi,Good condition,False
INSP00128,2025-05-27,SCH0312,True,False,True,False,True,Yashasvi Manda,Average,False
INSP02007,2025-12-20,SCH0217,True,True,True,UNKNOWN,True,Darika Atwal,Toilets locked,False
INSP00981,2026-01-26,SCH0476,True,True,True,True,True,,Good condition,True
INSP00191,2026-09-03,SCH0213,True,True,True,UNKNOWN,False,Maanav Pai,Toilets locked,False
INSP01140,2025-08-07,SCH0159,False,True,True,True,UNKNOWN,Theodore Krishnan,Needs repair,False
INSP00993,2025-10-29,SCH0165,False,False,True,False,False,Ria Sandhu,No remarks,False
INSP00700,2026-08-01,SCH0596,True,True,True,True,True,Hiral Issac,Good condition,False
INSP00607,2025-06-07,SCH0321,True,True,True,False,False,Chandran Balay,Good condition,False
INSP00181,2025-02-05,SCH0560,True,True,True,True,False,Chameli Kadakia,,False
INSP00302,2025-12-24,SCH0187,False,True,True,False,True,Girik Kumer,Toilets locked,False
INSP02545,2025-09-11,SCH0290,False,True,True,True,False,,,True
INSP02918,2026-01-07,SCH0132,True,True,True,UNKNOWN,True,Omkaar Mody,Toilets locked,False
INSP01061,2026-01-21,SCH0078,True,True,True,True,False,Vyanjana Gera,Average,False
INSP02962,2025-07-13,SCH0082,True,True,False,True,False,,,True
INSP02566,2025-10-27,SCH0535,True,True,False,True,True,Sai Ratti,Toilets locked,False
INSP01070,2025-05-19,SCH0265,False,True,False,True,True,Hemal Padmanabhan,,False
INSP02525,2026-10-02,SCH0124,True,True,True,False,False,,Needs repair,True
INSP02206,2025-07-08,SCH0541,False,False,True,False,True,Amruta Sankaran,Toilets locked,False
INSP01244,2026-03-16,SCH0382,False,True,True,True,UNKNOWN,Janani Arora,Good condition,False
INSP00017,2025-07-13,SCH0453,True,True,True,UNKNOWN,True,Aadhya Bajwa,,False
INSP00547,2025-12-06,SCH0279,UNKNOWN,True,True,True,True,Gagan Shankar,Good condition,False
INSP00659,2026-04-01,SCH0286,False,True,True,False,True,,Good condition,True
INSP02844,2026-02-26,SCH0022,False,True,True,False,False,Jairaj Bora,Average,False
INSP02876,2025-09-04,SCH0195,True,UNKNOWN,UNKNOWN,True,False,Qushi Bal,,False
INSP01505,2025-05-09,SCH0430,True,True,True,True,True,Zayan Bhavsar,,False
INSP00960,2025-07-14,SCH0185,True,True,True,False,UNKNOWN,Teerth Gole,Needs repair,False
INSP02332,2025-12-24,SCH0287,True,True,True,False,True,,No remarks,True
INSP00798,2026-01-14,SCH0593,True,True,True,False,True,Harinakshi Modi,Toilets locked,False
INSP00226,2025-08-08,SCH0064,True,False,False,True,False,,Toilets locked,True
INSP02075,2025-04-16,SCH0567,False,True,True,False,False,,Good condition,True
INSP01800,2025-08-13,SCH0404,True,True,True,True,True,Lavanya Varty,No remarks,False
INSP02486,2025-08-20,SCH0425,True,False,True,False,False,Ayaan Sabharwal,Average,False
INSP02278,2025-12-22,SCH0502,UNKNOWN,True,True,True,False,,Needs repair,True
INSP02086,2025-10-11,SCH0161,True,True,True,True,False,Fariq Sekhon,Average,False
INSP01694,2026-03-02,SCH0220,False,False,True,False,False,Ekansh Naik,Good condition,False
INSP02798,2025-09-12,SCH0037,True,True,True,True,False,Samaksh Munshi,,False
INSP01046,2026-04-03,SCH0052,True,True,False,True,False,Kalpit Gandhi,Average,False
INSP00470,2025-05-08,SCH0462,True,True,False,True,False,Alka Sule,Good condition,False
INSP00955,2025-12-12,SCH0116,False,True,True,False,True,Ati Behl,No remarks,False
INSP02736,2025-09-11,SCH0228,True,True,True,False,False,Avni Grewal,,False
INSP00640,2025-10-17,SCH0424,True,True,True,True,False,Qabil Balasubramanian,Good condition,False
INSP02921,2025-10-26,SCH0287,True,False,UNKNOWN,False,UNKNOWN,Gopal Sibal,Average,False
INSP01219,2025-01-11,SCH0302,True,True,True,True,False,Sachi Raju,Toilets locked,False
INSP01159,2026-02-16,SCH0338,True,UNKNOWN,True,False,True,Naveen Sabharwal,Average,False
INSP01416,2025-05-01,SCH0252,True,True,True,True,False,,No remarks,True
INSP02853,2025-06-13,SCH0544,True,True,True,True,True,Zehaan More,Toilets locked,False
INSP01528,2025-11-22,SCH0047,False,True,True,True,True,Megha Saini,,False
INSP01301,2025-09-24,SCH0118,True,True,True,True,True,,Needs repair,True
INSP01604,2025-08-12,SCH0477,True,True,False,True,False,Ikbal Guha,Toilets locked,False
INSP00161,2026-03-14,SCH0060,False,False,True,True,True,Advaith Kapur,Toilets locked,False
INSP01705,2025-04-06,SCH0380,True,True,False,False,True,,,True
INSP00957,2025-08-27,SCH0319,False,True,True,True,True,Isha Patel,Needs repair,False
INSP00878,2025-07-20,SCH0534,True,True,False,True,False,Bhavani Sodhi,,False
INSP01920,2025-04-04,SCH0293,True,True,True,True,False,Veda Singh,Average,False
INSP01885,2026-12-03,SCH0199,False,True,True,UNKNOWN,False,Om Dewan,Toilets locked,False
INSP02201,2025-08-24,SCH0059,True,True,True,False,False,Frederick Kohli,,False
INSP00099,2026-06-03,SCH0123,True,True,True,True,False,Chandran Savant,Average,False
INSP02970,2025-10-23,SCH0522,True,True,True,False,False,Amruta Hari,Good condition,False
INSP02558,2025-10-21,SCH0111,False,True,False,True,False,,Toilets locked,True
INSP00254,2025-02-09,SCH0406,True,True,True,True,False,Jonathan Pillai,No remarks,False
INSP00104,2025-07-17,SCH0205,True,True,True,UNKNOWN,True,Advaith Bhavsar,,False
